refyear,flowcode,partnerdesc,cmdcode,cmddesc,primaryvalue,continent,partner_lat,partner_lon
2021,X,Singapore,9,"Coffee, tea & spices",3334.5688512,Asia,1.3,103.8
2021,X,Slovakia,2,Meat & offal,4451972.7318416,Europe,48.7,19.7
2021,X,Slovakia,6,Live plants,24.0259104,Europe,48.7,19.7
2021,X,Slovakia,8,Fruit & nuts,9.009928,Europe,48.7,19.7
2021,X,Slovakia,9,"Coffee, tea & spices",1115.1937872,Europe,48.7,19.7
2021,X,Serbia,9,"Coffee, tea & spices",92.0984768,Europe,0.0,0.0
2021,X,Guinea-Bissau,2,Meat & offal,82649.4559472,Other,0.0,0.0
2021,X,Philippines,2,Meat & offal,61915147.7936592,Asia,0.0,0.0
2021,X,Philippines,9,"Coffee, tea & spices",6535.9947504,Asia,0.0,0.0
2021,X,Poland,2,Meat & offal,20039195.984131202,Europe,52.0,20.0
2021,X,New Caledonia,2,Meat & offal,453328.1750880001,Other,0.0,0.0
2021,X,New Zealand,2,Meat & offal,2883783.3742832,Oceania,-40.9,174.9
2021,X,New Zealand,9,"Coffee, tea & spices",1058.1328848,Oceania,-40.9,174.9
2021,X,Mozambique,2,Meat & offal,981883.8624864001,Africa,0.0,0.0
2021,X,Mozambique,9,"Coffee, tea & spices",21.022883200000003,Africa,0.0,0.0
2021,X,Lebanon,2,Meat & offal,141361.2920176,Middle East,0.0,0.0
2021,X,Lebanon,9,"Coffee, tea & spices",195.2086176,Middle East,0.0,0.0
2021,X,Latvia,2,Meat & offal,330274.4769824,Europe,0.0,0.0
2021,X,Latvia,9,"Coffee, tea & spices",4143.4343968,Europe,0.0,0.0
2021,X,Liberia,2,Meat & offal,1022375.1992048,Other,0.0,0.0
2021,X,Lithuania,2,Meat & offal,393886.5577024,Europe,0.0,0.0
2021,X,Lithuania,9,"Coffee, tea & spices",950.0171344,Europe,0.0,0.0
2021,X,Italy,2,Meat & offal,191679543.3609472,Europe,41.9,12.5
2021,X,Italy,6,Live plants,73776.959608,Europe,41.9,12.5
2021,X,Italy,8,Fruit & nuts,17.0185648,Europe,41.9,12.5
2021,X,Italy,9,"Coffee, tea & spices",81771.5156976,Europe,41.9,12.5
2021,X,Hungary,2,Meat & offal,728425.5990784001,Europe,47.2,19.5
2021,X,Hungary,9,"Coffee, tea & spices",472.50533920000004,Europe,47.2,19.5
2021,X,Czechia,2,Meat & offal,17746259.9651888,Europe,49.8,15.5
2021,X,Czechia,9,"Coffee, tea & spices",31416.6235696,Europe,49.8,15.5
2021,X,Equatorial Guinea,2,Meat & offal,133380.7506192,Other,0.0,0.0
2021,X,Estonia,2,Meat & offal,422642.3332784,Europe,0.0,0.0
2021,X,Estonia,9,"Coffee, tea & spices",707.7571408,Europe,0.0,0.0
2021,X,Benin,2,Meat & offal,1471554.9342864,Other,0.0,0.0
2021,X,Denmark,2,Meat & offal,86854770.4677168,Europe,56.0,10.0
2021,X,Denmark,6,Live plants,3748.0115520000004,Europe,56.0,10.0
2021,X,Denmark,9,"Coffee, tea & spices",11804.6341536,Europe,56.0,10.0
2021,X,Bosnia and Herzegovina,9,"Coffee, tea & spices",105.1127232,Europe,0.0,0.0
2021,X,Brazil,2,Meat & offal,40915.7902368,Americas,-14.2,-51.9
2021,X,Bahrain,2,Meat & offal,134740.206136,Middle East,0.0,0.0
2021,X,Bahrain,8,Fruit & nuts,6414.8656,Middle East,0.0,0.0
2021,X,Bahrain,9,"Coffee, tea & spices",1982.1215264000002,Middle East,0.0,0.0
2021,X,Barbados,2,Meat & offal,1013863.0889824,Other,0.0,0.0
2021,X,Belgium,2,Meat & offal,98232111.0855856,Europe,50.5,4.5
2021,X,Belgium,6,Live plants,117906.18954560002,Europe,50.5,4.5
2021,X,Belgium,9,"Coffee, tea & spices",56716.701144000006,Europe,50.5,4.5
2021,X,Algeria,9,"Coffee, tea & spices",50.0535568,Africa,0.0,0.0
2021,X,Angola,2,Meat & offal,436013.64452160004,Africa,0.0,0.0
2021,X,United States,10,Cereals,514.5511056,Americas,39.5,-98.4
2021,X,Switzerland,10,Cereals,451.48330240000007,Europe,46.8,8.2
2021,X,Spain,10,Cereals,36166.707548800005,Europe,40.0,-4.0
2021,X,Slovakia,10,Cereals,30.0319648,Europe,48.7,19.7
2021,X,Portugal,10,Cereals,11007.7807168,Europe,39.4,-8.2
2021,X,Philippines,10,Cereals,15.0159824,Asia,0.0,0.0
2021,X,Poland,10,Cereals,165666.30451040002,Europe,52.0,20.0
2021,X,France,10,Cereals,581.6223808000001,Europe,46.2,2.2
2021,X,Bahrain,10,Cereals,2321.4847600000003,Middle East,0.0,0.0
2021,X,United States,2,Meat & offal,65947561.49115201,Americas,39.5,-98.4
2021,X,United States,6,Live plants,101381.5033776,Americas,39.5,-98.4
2021,X,United States,9,"Coffee, tea & spices",2577026.0662848004,Americas,39.5,-98.4
2021,X,Portugal,3,Fish & seafood,4457608.7630144,Europe,39.4,-8.2
2021,X,Portugal,4,"Dairy, eggs & honey",3143499.3352752,Europe,39.4,-8.2
2021,X,Saint Vincent and the Grenadines,4,"Dairy, eggs & honey",206936.4739632,Other,0.0,0.0
2021,X,Slovakia,3,Fish & seafood,836417.1766736,Europe,48.7,19.7
2021,X,Slovakia,4,"Dairy, eggs & honey",381538.34176960005,Europe,48.7,19.7
2021,X,Sudan,4,"Dairy, eggs & honey",1859113.7192560001,Africa,0.0,0.0
2021,X,Suriname,4,"Dairy, eggs & honey",905927.570152,Other,0.0,0.0
2021,X,Syria,4,"Dairy, eggs & honey",952628.5526336001,Other,0.0,0.0
2021,X,Thailand,3,Fish & seafood,130020.15412160002,Asia,0.0,0.0
2021,X,Thailand,4,"Dairy, eggs & honey",18647495.5144016,Asia,0.0,0.0
2021,X,Uruguay,4,"Dairy, eggs & honey",198444.3853328,Americas,0.0,0.0
2021,X,Costa Rica,1,Live animals,100.1071136,Americas,0.0,0.0
2021,X,United Kingdom,1,Live animals,422166359.2709648,Europe,55.4,-3.4
2021,X,Türkiye,1,Live animals,17603.8402432,Middle East,39.0,35.0
2021,X,Thailand,1,Live animals,2843.0423648,Asia,0.0,0.0
2021,X,United Arab Emirates,1,Live animals,54240.050104,Middle East,23.4,53.8
2021,X,Switzerland,1,Live animals,280732.4547184,Europe,46.8,8.2
2021,X,Spain,1,Live animals,23810538.269433603,Europe,40.0,-4.0
2021,X,Slovenia,1,Live animals,7888.442921600001,Europe,46.2,14.8
2021,X,Serbia,1,Live animals,76581.96221760001,Europe,0.0,0.0
2021,X,Romania,1,Live animals,190677.072408,Europe,45.9,24.9
2021,X,Russia,1,Live animals,1864064.0174624003,Europe/Asia,61.5,105.0
2021,X,Portugal,1,Live animals,542091.1740032,Europe,39.4,-8.2
2021,X,New Zealand,1,Live animals,1626627.9012256002,Oceania,-40.9,174.9
2021,X,Oman,1,Live animals,100.1071136,Middle East,0.0,0.0
2021,X,Netherlands,1,Live animals,7479642.100156801,Europe,52.1,5.3
2021,X,Mauritius,1,Live animals,200.2142272,Other,0.0,0.0
2021,X,Mexico,1,Live animals,300.32134080000003,Americas,23.6,-102.6
2021,X,Luxembourg,1,Live animals,1001071.3983840001,Europe,49.6,6.1
2021,X,Malaysia,1,Live animals,200.2142272,Asia,4.2,108.0
2021,X,Indonesia,1,Live animals,250.267784,Asia,0.0,0.0
2021,X,Hong Kong,1,Live animals,648.6945024,Asia,22.3,114.2
2021,X,Czechia,1,Live animals,341524.5168464,Europe,49.8,15.5
2021,X,China,1,Live animals,3453.6962656000005,Asia,35.9,104.2
2021,X,Br. Virgin Isds,1,Live animals,100.1071136,Other,0.0,0.0
2021,X,Bulgaria,1,Live animals,103140.3860576,Europe,42.7,25.5
2021,X,Cambodia,1,Live animals,100.1071136,Other,0.0,0.0
2021,X,Canada,1,Live animals,700267.4623104001,Americas,56.1,-106.3
2021,X,Belgium,1,Live animals,1389444.0545088002,Europe,50.5,4.5
2021,X,Albania,4,"Dairy, eggs & honey",40343.1769376,Europe,0.0,0.0
2021,X,Austria,3,Fish & seafood,290660.07922240003,Europe,47.5,14.6
2021,X,Austria,4,"Dairy, eggs & honey",8717649.079209602,Europe,47.5,14.6
2021,X,Bermuda,4,"Dairy, eggs & honey",291523.00264320004,Americas,0.0,0.0
2021,X,Cayman Isds,4,"Dairy, eggs & honey",247022.3757712,Other,0.0,0.0
2021,X,Cyprus,3,Fish & seafood,88365.57348800001,Europe,0.0,0.0
2021,X,Cyprus,4,"Dairy, eggs & honey",2678508.6789136003,Europe,0.0,0.0
2021,X,Dominican Republic,4,"Dairy, eggs & honey",6064758.8182208,Americas,0.0,0.0
2021,X,El Salvador,4,"Dairy, eggs & honey",897473.5229696,Americas,0.0,0.0
2021,X,Ghana,3,Fish & seafood,7957174.1793328,Africa,0.0,0.0
2021,X,Ghana,4,"Dairy, eggs & honey",13390015.6869872,Africa,0.0,0.0
2021,X,Gibraltar,3,Fish & seafood,60.0639296,Europe,0.0,0.0
2021,X,Gibraltar,4,"Dairy, eggs & honey",189104.38926400003,Europe,0.0,0.0
2021,X,Greece,3,Fish & seafood,874886.3486816001,Europe,39.1,21.8
2021,X,Greece,4,"Dairy, eggs & honey",17960848.6289808,Europe,39.1,21.8
2021,X,Iceland,4,"Dairy, eggs & honey",11510.3188672,Europe,0.0,0.0
2021,X,Indonesia,4,"Dairy, eggs & honey",15802564.722016001,Asia,0.0,0.0
2021,X,Cote d'Ivoire,3,Fish & seafood,505080.5633344,Africa,0.0,0.0
2021,X,Cote d'Ivoire,4,"Dairy, eggs & honey",4543779.98864,Africa,0.0,0.0
2021,X,Lebanon,3,Fish & seafood,141174.0920368,Middle East,0.0,0.0
2021,X,Lebanon,4,"Dairy, eggs & honey",1379674.5993120002,Middle East,0.0,0.0
2021,X,Maldives,4,"Dairy, eggs & honey",51225.8241856,Other,0.0,0.0
2021,X,Mali,4,"Dairy, eggs & honey",1066517.4425424002,Other,0.0,0.0
2021,X,Malta,3,Fish & seafood,44349.4649104,Europe,0.0,0.0
2021,X,Malta,4,"Dairy, eggs & honey",4369642.617536,Europe,0.0,0.0
2021,X,Mozambique,4,"Dairy, eggs & honey",160.1710432,Africa,0.0,0.0
2021,X,Oman,4,"Dairy, eggs & honey",2426098.5363248005,Middle East,0.0,0.0
2021,X,Namibia,3,Fish & seafood,15424.5083632,Other,0.0,0.0
2021,X,Nepal,4,"Dairy, eggs & honey",29286.3439552,Asia,0.0,0.0
2021,X,Nigeria,3,Fish & seafood,37822960.0882112,Africa,9.1,8.7
2021,X,Nigeria,4,"Dairy, eggs & honey",42678085.2943568,Africa,9.1,8.7
2021,X,Philippines,3,Fish & seafood,24830.5752624,Asia,0.0,0.0
2021,X,United States,7,Vegetables,25679.4831456,Americas,39.5,-98.4
2021,X,Switzerland,5,Other animal products,69251.1157664,Europe,46.8,8.2
2021,X,Qatar,7,Vegetables,212.22718240000003,Middle East,0.0,0.0
2021,X,Peru,5,Other animal products,38457.1590528,Americas,0.0,0.0
2021,X,Philippines,5,Other animal products,12781.6793792,Asia,0.0,0.0
2021,X,Philippines,7,Vegetables,15466.5532832,Asia,0.0,0.0
2021,X,Poland,5,Other animal products,4755105.1591744,Europe,52.0,20.0
2021,X,Hungary,5,Other animal products,39639.4241152,Europe,47.2,19.5
2021,X,Luxembourg,5,Other animal products,31.033256,Europe,49.6,6.1
2021,X,Malaysia,5,Other animal products,23720.3870848,Asia,4.2,108.0
2021,X,Malaysia,7,Vegetables,70.07514880000001,Asia,4.2,108.0
2021,X,Chile,5,Other animal products,200095.1522624,Americas,-35.7,-71.5
2021,X,Chile,7,Vegetables,333.3571792,Americas,-35.7,-71.5
2021,X,China,5,Other animal products,4846033.4752784,Asia,35.9,104.2
2021,X,China,7,Vegetables,5005.3573728,Asia,35.9,104.2
2021,X,Canada,5,Other animal products,38929.664392,Americas,56.1,-106.3
2021,X,Albania,5,Other animal products,8939.567614399999,Europe,0.0,0.0
2021,X,Seychelles,2,Meat & offal,37335.9592112,Other,0.0,0.0
2021,X,Sierra Leone,2,Meat & offal,691111.6631952,Other,0.0,0.0
2021,X,India,2,Meat & offal,14.0146912,Asia,20.6,78.9
2021,X,India,9,"Coffee, tea & spices",44.0475024,Asia,20.6,78.9
2021,X,Romania,2,Meat & offal,1913855.3070656,Europe,45.9,24.9
2021,X,Romania,9,"Coffee, tea & spices",1480.5846672,Europe,45.9,24.9
2021,X,Namibia,2,Meat & offal,96372.1425328,Other,0.0,0.0
2021,X,Netherlands,2,Meat & offal,224962941.97482723,Europe,52.1,5.3
2021,X,Netherlands,6,Live plants,1956992.4749488,Europe,52.1,5.3
2021,X,Netherlands,8,Fruit & nuts,251906.60314720002,Europe,52.1,5.3
2021,X,Netherlands,9,"Coffee, tea & spices",42501.487627200004,Europe,52.1,5.3
2021,X,Rep. of Moldova,8,Fruit & nuts,28004.972224000005,Other,0.0,0.0
2021,X,Rep. of Moldova,9,"Coffee, tea & spices",139.14900640000002,Other,0.0,0.0
2021,X,Iceland,2,Meat & offal,8756.371105600001,Europe,0.0,0.0
2021,X,Iceland,8,Fruit & nuts,94734.3898496,Europe,0.0,0.0
2021,X,Iceland,9,"Coffee, tea & spices",183.1956624,Europe,0.0,0.0
2021,X,Iran,8,Fruit & nuts,20.021592000000002,Middle East,0.0,0.0
2021,X,Israel,9,"Coffee, tea & spices",142.1520336,Middle East,31.0,34.9
2021,X,Gibraltar,2,Meat & offal,44021.1133408,Europe,0.0,0.0
2021,X,Greece,2,Meat & offal,1788013.6249152,Europe,39.1,21.8
2021,X,Greece,9,"Coffee, tea & spices",128.1373424,Europe,39.1,21.8
2021,X,Cabo Verde,2,Meat & offal,44497.6238448,Other,0.0,0.0
2021,X,Central African Rep.,2,Meat & offal,39606.3891232,Other,0.0,0.0
2021,X,Chile,2,Meat & offal,160846.1462288,Americas,-35.7,-71.5
2021,X,Chile,9,"Coffee, tea & spices",95.101504,Americas,-35.7,-71.5
2021,X,China,2,Meat & offal,194714094.0941472,Asia,35.9,104.2
2021,X,China,9,"Coffee, tea & spices",41706.6367728,Asia,35.9,104.2
2021,X,United Kingdom,10,Cereals,54278327.473304,Europe,55.4,-3.4
2021,X,New Zealand,10,Cereals,48.0518208,Oceania,-40.9,174.9
2021,X,Italy,10,Cereals,132.1416608,Europe,41.9,12.5
2021,X,Cyprus,10,Cereals,201.2155184,Europe,0.0,0.0
2021,X,Australia,10,Cereals,433.46429279999995,Oceania,-25.3,133.8
2021,X,Egypt,6,Live plants,54177.9844384,Africa,26.8,30.8
2021,X,Saudi Arabia,4,"Dairy, eggs & honey",47634464.8678288,Middle East,23.9,45.1
2021,X,Spain,3,Fish & seafood,60420015.6256128,Europe,40.0,-4.0
2021,X,Spain,4,"Dairy, eggs & honey",57347262.0054624,Europe,40.0,-4.0
2021,X,Switzerland,3,Fish & seafood,5663241.0935728,Europe,46.8,8.2
2021,X,Switzerland,4,"Dairy, eggs & honey",1838413.5649904,Europe,46.8,8.2
2021,X,Tunisia,4,"Dairy, eggs & honey",2842952.6751776002,Africa,0.0,0.0
2021,X,Tanzania,4,"Dairy, eggs & honey",149398.8943184,Africa,0.0,0.0
2021,X,United States,3,Fish & seafood,3000417.2020256,Americas,39.5,-98.4
2021,X,United States,4,"Dairy, eggs & honey",271899036.41074085,Americas,39.5,-98.4
2021,X,Yemen,4,"Dairy, eggs & honey",7608875.4120608,Other,0.0,0.0
2021,X,United States,1,Live animals,24161426.8082592,Americas,39.5,-98.4
2021,X,Sweden,1,Live animals,584525.5895088001,Europe,63.0,16.0
2021,X,Qatar,1,Live animals,200314.38679040002,Middle East,0.0,0.0
2021,X,Poland,1,Live animals,654364.3345568,Europe,52.0,20.0
2021,X,Libya,1,Live animals,5617551.193446401,Africa,0.0,0.0
2021,X,Greece,1,Live animals,2971127.8550432,Europe,39.1,21.8
2021,X,Germany,1,Live animals,4762750.3416576,Europe,51.2,10.5
2021,X,Bermuda,1,Live animals,300.32134080000003,Americas,0.0,0.0
2021,X,Brazil,1,Live animals,350.3748976,Americas,-14.2,-51.9
2021,X,Algeria,4,"Dairy, eggs & honey",56930483.948659204,Africa,0.0,0.0
2021,X,Angola,4,"Dairy, eggs & honey",2533908.9199936,Africa,0.0,0.0
2021,X,Brazil,4,"Dairy, eggs & honey",711101.0572928,Americas,-14.2,-51.9
2021,X,Central African Rep.,3,Fish & seafood,238965.75316960004,Other,0.0,0.0
2021,X,Sri Lanka,4,"Dairy, eggs & honey",226800.73374559998,Asia,0.0,0.0
2021,X,Chad,4,"Dairy, eggs & honey",88219.417136,Other,0.0,0.0
2021,X,Chile,3,Fish & seafood,338694.488728,Americas,-35.7,-71.5
2021,X,Chile,4,"Dairy, eggs & honey",2041898.3452704,Americas,-35.7,-71.5
2021,X,Czechia,3,Fish & seafood,1056869.1156496,Europe,49.8,15.5
2021,X,Czechia,4,"Dairy, eggs & honey",1762490.3084944,Europe,49.8,15.5
2021,X,Estonia,3,Fish & seafood,162136.5270416,Europe,0.0,0.0
2021,X,Estonia,4,"Dairy, eggs & honey",107615.1750512,Europe,0.0,0.0
2021,X,Gabon,3,Fish & seafood,219235.6376304,Other,0.0,0.0
2021,X,Gabon,4,"Dairy, eggs & honey",178403.9372336,Other,0.0,0.0
2021,X,Iraq,4,"Dairy, eggs & honey",446675.05465919996,Middle East,0.0,0.0
2021,X,Jamaica,3,Fish & seafood,651027.7639696001,Americas,0.0,0.0
2021,X,Jamaica,4,"Dairy, eggs & honey",693074.7644208,Americas,0.0,0.0
2021,X,Japan,3,Fish & seafood,16531923.319664001,Asia,36.2,138.3
2021,X,Latvia,3,Fish & seafood,50053.5703424,Europe,0.0,0.0
2021,X,Netherlands,3,Fish & seafood,15347022.176627202,Europe,52.1,5.3
2021,X,Netherlands,4,"Dairy, eggs & honey",653488671.372888,Europe,52.1,5.3
2021,X,Spain,5,Other animal products,1479216.1331968,Europe,40.0,-4.0
2021,X,Spain,7,Vegetables,41297.19839040001,Europe,40.0,-4.0
2021,X,Vietnam,5,Other animal products,69272.1386496,Asia,0.0,0.0
2021,X,Poland,7,Vegetables,192.20559040000003,Europe,52.0,20.0
2021,X,Portugal,5,Other animal products,31326.527675200003,Europe,39.4,-8.2
2021,X,Portugal,7,Vegetables,6027.450545600001,Europe,39.4,-8.2
2021,X,Lithuania,5,Other animal products,17176.3828512,Europe,0.0,0.0
2021,X,Lithuania,7,Vegetables,154.1649888,Europe,0.0,0.0
2021,X,Kuwait,7,Vegetables,1281.3717311999999,Middle East,0.0,0.0
2021,X,Kyrgyzstan,5,Other animal products,38788.513649600005,Other,0.0,0.0
2021,X,Germany,5,Other animal products,1320683.4639376,Europe,51.2,10.5
2021,X,Germany,7,Vegetables,13321.256840000002,Europe,51.2,10.5
2021,X,France,5,Other animal products,7328168.985835199,Europe,46.2,2.2
2021,X,France,7,Vegetables,1997.1375088000002,Europe,46.2,2.2
2021,X,Bulgaria,5,Other animal products,4357.664161600001,Europe,42.7,25.5
2021,X,Tunisia,6,Live plants,9.009928,Africa,0.0,0.0
2021,X,Türkiye,9,"Coffee, tea & spices",18464.761928,Middle East,39.0,35.0
2021,X,Thailand,2,Meat & offal,93671.2522016,Asia,0.0,0.0
2021,X,Thailand,9,"Coffee, tea & spices",181.1939264,Asia,0.0,0.0
2021,X,Togo,2,Meat & offal,36554.12175680001,Other,0.0,0.0
2021,X,Russia,9,"Coffee, tea & spices",601.6439728,Europe/Asia,61.5,105.0
2021,X,Saudi Arabia,2,Meat & offal,508469.1900608,Middle East,23.9,45.1
2021,X,Saudi Arabia,9,"Coffee, tea & spices",179.19219040000002,Middle East,23.9,45.1
2021,X,Senegal,2,Meat & offal,4714743.9632272,Africa,0.0,0.0
2021,X,Poland,6,Live plants,10598.3431808,Europe,52.0,20.0
2021,X,Poland,8,Fruit & nuts,3657.9148112000003,Europe,52.0,20.0
2021,X,Poland,9,"Coffee, tea & spices",39987.7972768,Europe,52.0,20.0
2021,X,Luxembourg,2,Meat & offal,6238907.2009888,Europe,49.6,6.1
2021,X,Luxembourg,9,"Coffee, tea & spices",4886.229112,Europe,49.6,6.1
2021,X,"China, Macao SAR",2,Meat & offal,4867.2088112,Other,0.0,0.0
2021,X,Malta,2,Meat & offal,5364419.2790256,Europe,0.0,0.0
2021,X,Malta,8,Fruit & nuts,24721.458220800003,Europe,0.0,0.0
2021,X,Malta,9,"Coffee, tea & spices",3477.722176,Europe,0.0,0.0
2021,X,Guam,2,Meat & offal,61457.77519520001,Other,0.0,0.0
2021,X,Guinea,2,Meat & offal,389962.3578336,Other,0.0,0.0
2021,X,Haiti,2,Meat & offal,217831.1341664,Other,0.0,0.0
2021,X,Hong Kong,2,Meat & offal,48428974.1930576,Asia,22.3,114.2
2021,X,Hong Kong,8,Fruit & nuts,20996.471288,Asia,22.3,114.2
2021,X,Hong Kong,9,"Coffee, tea & spices",2376.54308,Asia,22.3,114.2
2021,X,Comoros,2,Meat & offal,98488.407456,Other,0.0,0.0
2021,X,Congo,2,Meat & offal,1200565.9079648,Other,0.0,0.0
2021,X,Dem. Rep. of the Congo,2,Meat & offal,198259.187088,Other,0.0,0.0
2021,X,Croatia,2,Meat & offal,1009269.171728,Europe,45.1,15.2
2021,X,Croatia,9,"Coffee, tea & spices",1403.5021728000002,Europe,45.1,15.2
2021,X,Cambodia,2,Meat & offal,56109.0511168,Other,0.0,0.0
2021,X,Cameroon,2,Meat & offal,16902.0891568,Africa,0.0,0.0
2021,X,Canada,2,Meat & offal,25893658.732336,Americas,56.1,-106.3
2021,X,Canada,6,Live plants,5486.8726400000005,Americas,56.1,-106.3
2021,X,Canada,9,"Coffee, tea & spices",182986.8419776,Americas,56.1,-106.3
2021,X,Netherlands,10,Cereals,1088242.6938544,Europe,52.1,5.3
2021,X,United Kingdom,8,Fruit & nuts,27306288.6020784,Europe,55.4,-3.4
2021,X,Ukraine,2,Meat & offal,270393.38924960006,Europe/Asia,48.4,31.2
2021,X,Ukraine,9,"Coffee, tea & spices",21.022883200000003,Europe/Asia,48.4,31.2
2021,X,Timor-Leste,4,"Dairy, eggs & honey",7965.525416,Other,0.0,0.0
2021,X,Qatar,3,Fish & seafood,5887.3010944,Middle East,0.0,0.0
2021,X,Qatar,4,"Dairy, eggs & honey",658411.6661584,Middle East,0.0,0.0
2021,X,Senegal,4,"Dairy, eggs & honey",1281366.3844912,Africa,0.0,0.0
2021,X,Serbia,4,"Dairy, eggs & honey",14626.6544816,Europe,0.0,0.0
2021,X,Türkiye,4,"Dairy, eggs & honey",22501597.3731376,Middle East,39.0,35.0
2021,X,Singapore,1,Live animals,314948.07399680006,Asia,1.3,103.8
2021,X,Philippines,1,Live animals,200.2142272,Asia,0.0,0.0
2021,X,Norway,1,Live animals,521677.3263872,Europe,60.5,8.5
2021,X,Kazakhstan,1,Live animals,846573.04648,Other,0.0,0.0
2021,X,Rep. of Korea,1,Live animals,8172.7469888000005,Asia,35.9,127.8
2021,X,Finland,1,Live animals,21109.592648,Europe,64.0,26.0
2021,X,Dominican Republic,1,Live animals,200.2142272,Americas,0.0,0.0
2021,X,Bahamas,1,Live animals,185.1982448,Other,0.0,0.0
2021,X,Bahrain,1,Live animals,1544276.7648832002,Middle East,0.0,0.0
2021,X,Bahamas,4,"Dairy, eggs & honey",2365022.1692832,Other,0.0,0.0
2021,X,Bahrain,3,Fish & seafood,13909.8874128,Middle East,0.0,0.0
2021,X,Bahrain,4,"Dairy, eggs & honey",3033596.7117472,Middle East,0.0,0.0
2021,X,Bulgaria,3,Fish & seafood,751801.6173200001,Europe,42.7,25.5
2021,X,Bulgaria,4,"Dairy, eggs & honey",292926.504816,Europe,42.7,25.5
2021,X,Cameroon,3,Fish & seafood,6321904.0288064,Africa,0.0,0.0
2021,X,Canada,3,Fish & seafood,1276962.6710912,Americas,56.1,-106.3
2021,X,Canada,4,"Dairy, eggs & honey",2130391.0548096,Americas,56.1,-106.3
2021,X,China,3,Fish & seafood,26992093.334016003,Asia,35.9,104.2
2021,X,China,4,"Dairy, eggs & honey",140309128.085256,Asia,35.9,104.2
2021,X,Colombia,4,"Dairy, eggs & honey",907075.7997776,Americas,0.0,0.0
2021,X,Congo,3,Fish & seafood,2303649.4852192,Other,0.0,0.0
2021,X,Congo,4,"Dairy, eggs & honey",336669.32099040004,Other,0.0,0.0
2021,X,Benin,3,Fish & seafood,5093214.0212032,Other,0.0,0.0
2021,X,Benin,4,"Dairy, eggs & honey",1047671.2716144001,Other,0.0,0.0
2021,X,Denmark,3,Fish & seafood,7293956.369584001,Europe,56.0,10.0
2021,X,Denmark,4,"Dairy, eggs & honey",17293903.8305632,Europe,56.0,10.0
2021,X,Falkland Isds (Malvinas),3,Fish & seafood,55959.890891200004,Other,0.0,0.0
2021,X,Finland,3,Fish & seafood,37405.033068799996,Europe,64.0,26.0
2021,X,Finland,4,"Dairy, eggs & honey",562.6020800000001,Europe,64.0,26.0
2021,X,France,3,Fish & seafood,141015498.07887042,Europe,46.2,2.2
2021,X,France,4,"Dairy, eggs & honey",153471888.552168,Europe,46.2,2.2
2021,X,Georgia,3,Fish & seafood,162136.5270416,Other,0.0,0.0
2021,X,Georgia,4,"Dairy, eggs & honey",564691.3616911999,Other,0.0,0.0
2021,X,Germany,3,Fish & seafood,21316290.7968832,Europe,51.2,10.5
2021,X,Germany,4,"Dairy, eggs & honey",313551310.8294832,Europe,51.2,10.5
2021,X,Grenada,4,"Dairy, eggs & honey",54467.294115200006,Other,0.0,0.0
2021,X,Guatemala,4,"Dairy, eggs & honey",3307474.8305184003,Americas,0.0,0.0
2021,X,Guinea,4,"Dairy, eggs & honey",5.0056096,Other,0.0,0.0
2021,X,Guyana,4,"Dairy, eggs & honey",1942460.9219712,Other,0.0,0.0
2021,X,Haiti,3,Fish & seafood,87129.25055040001,Other,0.0,0.0
2021,X,Honduras,4,"Dairy, eggs & honey",73054.18648480001,Americas,0.0,0.0
2021,X,Hong Kong,3,Fish & seafood,8025823.6519728005,Asia,22.3,114.2
2021,X,Hungary,4,"Dairy, eggs & honey",1489433.068224,Europe,47.2,19.5
2021,X,Israel,3,Fish & seafood,136888.50476,Middle East,31.0,34.9
2021,X,Israel,4,"Dairy, eggs & honey",1105933.6269648,Middle East,31.0,34.9
2021,X,Rep. of Korea,3,Fish & seafood,298458.4254032,Asia,35.9,127.8
2021,X,Liberia,3,Fish & seafood,2021145.1344208,Other,0.0,0.0
