refyear,flowcode,partnerdesc,cmdcode,cmddesc,primaryvalue,continent,partner_lat,partner_lon,_source
2014,X,Hong Kong,2710,Crude petroleum oils,481.6210833,Asia,0.0,0.0,exports_2010_2021
2014,X,Hungary,2710,Crude petroleum oils,3323.2856415,Europe,0.0,0.0,exports_2010_2021
2014,X,Australia,2710,Crude petroleum oils,226.2916417,Oceania,-25.3,133.8,exports_2010_2021
2014,X,Austria,2710,Crude petroleum oils,247888.6619568,Europe,0.0,0.0,exports_2010_2021
2014,X,Bahrain,2710,Crude petroleum oils,1380.7806611,Middle East,0.0,0.0,exports_2010_2021
2014,X,Belgium,2710,Crude petroleum oils,98205.640285,Europe,50.5,4.5,exports_2010_2021
2014,X,Norway,2711,Petroleum gas,1346.7367858,Europe,60.5,8.5,exports_2010_2021
2014,X,Qatar,2711,Petroleum gas,94.12130230000001,Middle East,25.4,51.2,exports_2010_2021
2014,X,Romania,2711,Petroleum gas,529.6830249000001,Europe,0.0,0.0,exports_2010_2021
2014,X,Singapore,2711,Petroleum gas,3786.8834967,Asia,1.3,103.8,exports_2010_2021
2014,X,Spain,2711,Petroleum gas,4558.8788105,Europe,40.0,-4.0,exports_2010_2021
2014,X,Sweden,2711,Petroleum gas,5826.5132739,Europe,63.0,16.0,exports_2010_2021
2014,X,Thailand,2711,Petroleum gas,566.7311484,Asia,0.0,0.0,exports_2010_2021
2014,X,United Arab Emirates,2711,Petroleum gas,164697.3836519,Middle East,23.4,53.8,exports_2010_2021
2014,X,Egypt,2711,Petroleum gas,9174.8315535,Africa,0.0,0.0,exports_2010_2021
2014,X,United Kingdom,2711,Petroleum gas,11109436.047001,Europe,55.4,-3.4,exports_2010_2021
2014,X,United States,2711,Petroleum gas,1653.1316635,Americas,39.5,-98.4,exports_2010_2021
2014,X,Yemen,2711,Petroleum gas,6497.378629100001,Middle East,0.0,0.0,exports_2010_2021
2014,X,Finland,2711,Petroleum gas,2875.7084335,Europe,0.0,0.0,exports_2010_2021
2014,X,France,2711,Petroleum gas,58869.91518560001,Europe,46.2,2.2,exports_2010_2021
2014,X,Germany,2711,Petroleum gas,5681.3265355,Europe,51.2,10.5,exports_2010_2021
2014,X,Greece,2711,Petroleum gas,271.35008880000004,Europe,0.0,0.0,exports_2010_2021
2014,X,Hungary,2711,Petroleum gas,501.6468923,Europe,0.0,0.0,exports_2010_2021
2014,X,Italy,2711,Petroleum gas,122598.09464940001,Europe,41.9,12.5,exports_2010_2021
2014,X,Jordan,2711,Petroleum gas,1463.8873916,Middle East,0.0,0.0,exports_2010_2021
2014,X,Republic of Korea,2711,Petroleum gas,5347.8964388,Other,0.0,0.0,exports_2010_2021
2014,X,Kuwait,2711,Petroleum gas,9309.004473800002,Middle East,29.3,47.5,exports_2010_2021
2014,X,Oman,2711,Petroleum gas,15356.803314000003,Middle East,0.0,0.0,exports_2010_2021
2014,X,Netherlands,2711,Petroleum gas,3766286.7720092,Europe,52.1,5.3,exports_2010_2021
2014,X,Bahrain,2711,Petroleum gas,583.7527092,Middle East,0.0,0.0,exports_2010_2021
2014,X,Belgium,2711,Petroleum gas,4006315.2986576003,Europe,50.5,4.5,exports_2010_2021
2014,X,Croatia,2711,Petroleum gas,2613.3703356,Europe,0.0,0.0,exports_2010_2021
2014,X,Denmark,2711,Petroleum gas,1782.2985084000002,Europe,56.0,10.0,exports_2010_2021
2015,X,France,2716,Electrical energy,107442.2728005,Europe,46.2,2.2,exports_2010_2021
2015,X,Germany,2716,Electrical energy,5576975.941478999,Europe,51.2,10.5,exports_2010_2021
2015,X,Italy,2716,Electrical energy,819413.1205740001,Europe,41.9,12.5,exports_2010_2021
2015,X,United Kingdom,2716,Electrical energy,19849467.3606345,Europe,55.4,-3.4,exports_2010_2021
2015,X,France,2709,Crude petroleum oils,3790725.3949859994,Europe,46.2,2.2,exports_2010_2021
2015,X,Switzerland,2710,Crude petroleum oils,260.0584095,Europe,0.0,0.0,exports_2010_2021
2015,X,Trinidad and Tobago,2710,Crude petroleum oils,152.03436899999997,Americas,0.0,0.0,exports_2010_2021
2015,X,United Arab Emirates,2710,Crude petroleum oils,6245.4107985,Middle East,23.4,53.8,exports_2010_2021
2015,X,Türkiye,2710,Crude petroleum oils,2090.472123,Europe/Asia,0.0,0.0,exports_2010_2021
2015,X,United Kingdom,2710,Crude petroleum oils,349315657.8516255,Europe,55.4,-3.4,exports_2010_2021
2015,X,United States,2710,Crude petroleum oils,236472022.392348,Americas,39.5,-98.4,exports_2010_2021
2015,X,Jordan,2710,Crude petroleum oils,1451.3275545,Middle East,0.0,0.0,exports_2010_2021
2015,X,Republic of Korea,2710,Crude petroleum oils,8.001714,Other,0.0,0.0,exports_2010_2021
2015,X,Kuwait,2710,Crude petroleum oils,216.0489825,Middle East,29.3,47.5,exports_2010_2021
2015,X,Kyrgyzstan,2710,Crude petroleum oils,348.07906649999995,Other,0.0,0.0,exports_2010_2021
2015,X,Lebanon,2710,Crude petroleum oils,111.02513400000001,Other,0.0,0.0,exports_2010_2021
2015,X,Luxembourg,2710,Crude petroleum oils,289036.2985215,Europe,49.6,6.1,exports_2010_2021
2015,X,Malta,2710,Crude petroleum oils,8011.809898500001,Europe,0.0,0.0,exports_2010_2021
2015,X,Oman,2710,Crude petroleum oils,37.008378,Middle East,0.0,0.0,exports_2010_2021
2015,X,Netherlands,2710,Crude petroleum oils,20910900.157878,Europe,52.1,5.3,exports_2010_2021
2015,X,New Caledonia,2710,Crude petroleum oils,17368.9237395,Oceania,0.0,0.0,exports_2010_2021
2015,X,New Zealand,2710,Crude petroleum oils,122908.7674005,Oceania,0.0,0.0,exports_2010_2021
2015,X,Norway,2710,Crude petroleum oils,2729.6166915,Europe,60.5,8.5,exports_2010_2021
2015,X,Peru,2710,Crude petroleum oils,1680.379773,Americas,0.0,0.0,exports_2010_2021
2015,X,Philippines,2710,Crude petroleum oils,668.1512325,Other,0.0,0.0,exports_2010_2021
2015,X,Poland,2710,Crude petroleum oils,13649.083221,Europe,52.0,20.0,exports_2010_2021
2015,X,Portugal,2710,Crude petroleum oils,411983.074965,Europe,0.0,0.0,exports_2010_2021
2015,X,Qatar,2710,Crude petroleum oils,1908.4313264999998,Middle East,25.4,51.2,exports_2010_2021
2015,X,Russian Federation,2710,Crude petroleum oils,303.068073,Other,0.0,0.0,exports_2010_2021
2015,X,Saudi Arabia,2710,Crude petroleum oils,1484.3350755,Middle East,23.9,45.1,exports_2010_2021
2015,X,Slovakia,2710,Crude petroleum oils,5506.2439035,Europe,0.0,0.0,exports_2010_2021
2015,X,Slovenia,2710,Crude petroleum oils,863.195265,Europe,0.0,0.0,exports_2010_2021
2015,X,South Africa,2710,Crude petroleum oils,1182.266766,Africa,-30.6,22.9,exports_2010_2021
2015,X,Spain,2710,Crude petroleum oils,1093576.0592085,Europe,40.0,-4.0,exports_2010_2021
2015,X,Sweden,2710,Crude petroleum oils,1193273.5824705,Europe,63.0,16.0,exports_2010_2021
2015,X,Canada,2710,Crude petroleum oils,8041.817227500001,Americas,56.1,-106.3,exports_2010_2021
2015,X,China,2710,Crude petroleum oils,132146.8543935,Asia,35.9,104.2,exports_2010_2021
2015,X,Czechia,2710,Crude petroleum oils,391265.3942505,Europe,0.0,0.0,exports_2010_2021
2015,X,Denmark,2710,Crude petroleum oils,758047.256511,Europe,56.0,10.0,exports_2010_2021
2015,X,Finland,2710,Crude petroleum oils,668.1512325,Europe,0.0,0.0,exports_2010_2021
2015,X,France,2710,Crude petroleum oils,14479968.292378498,Europe,46.2,2.2,exports_2010_2021
2015,X,Germany,2710,Crude petroleum oils,2818761.8101844997,Europe,51.2,10.5,exports_2010_2021
2015,X,Hong Kong,2710,Crude petroleum oils,1576.355688,Asia,0.0,0.0,exports_2010_2021
2015,X,Hungary,2710,Crude petroleum oils,3359.7588809999997,Europe,0.0,0.0,exports_2010_2021
2015,X,Italy,2710,Crude petroleum oils,10926.46848,Europe,41.9,12.5,exports_2010_2021
2015,X,Japan,2710,Crude petroleum oils,1621.3666815,Asia,36.2,138.3,exports_2010_2021
2015,X,Australia,2710,Crude petroleum oils,47.0105205,Oceania,-25.3,133.8,exports_2010_2021
2015,X,Austria,2710,Crude petroleum oils,166827.6892095,Europe,0.0,0.0,exports_2010_2021
2015,X,Belgium,2710,Crude petroleum oils,7216777.4027895,Europe,50.5,4.5,exports_2010_2021
2015,X,Brazil,2710,Crude petroleum oils,41830.450114499996,Americas,-14.2,-51.9,exports_2010_2021
2015,X,Malaysia,2711,Petroleum gas,19212.340689,Asia,4.2,108.0,exports_2010_2021
2015,X,Oman,2711,Petroleum gas,4870.1004285,Middle East,0.0,0.0,exports_2010_2021
2015,X,Netherlands,2711,Petroleum gas,1495467.854058,Europe,52.1,5.3,exports_2010_2021
2015,X,Norway,2711,Petroleum gas,2145.4843575,Europe,60.5,8.5,exports_2010_2021
2015,X,Pakistan,2711,Petroleum gas,5742.297171,Other,0.0,0.0,exports_2010_2021
2015,X,Qatar,2711,Petroleum gas,5566.257659999999,Middle East,25.4,51.2,exports_2010_2021
2015,X,South Africa,2711,Petroleum gas,2361.53334,Africa,-30.6,22.9,exports_2010_2021
2015,X,Spain,2711,Petroleum gas,2184.493164,Europe,40.0,-4.0,exports_2010_2021
2015,X,Sweden,2711,Petroleum gas,5281.1934435,Europe,63.0,16.0,exports_2010_2021
2015,X,United Arab Emirates,2711,Petroleum gas,365887.6608045,Middle East,23.4,53.8,exports_2010_2021
2015,X,Egypt,2711,Petroleum gas,49153.104732,Africa,0.0,0.0,exports_2010_2021
2015,X,United Kingdom,2711,Petroleum gas,3275612.0208855,Europe,55.4,-3.4,exports_2010_2021
2015,X,Denmark,2711,Petroleum gas,8952.022111499999,Europe,56.0,10.0,exports_2010_2021
2015,X,Finland,2711,Petroleum gas,4173.943197,Europe,0.0,0.0,exports_2010_2021
2015,X,France,2711,Petroleum gas,58495.2149085,Europe,46.2,2.2,exports_2010_2021
2015,X,Germany,2711,Petroleum gas,9330.1076055,Europe,51.2,10.5,exports_2010_2021
2015,X,Gibraltar,2711,Petroleum gas,902.2040714999999,Europe,36.1,-5.4,exports_2010_2021
2015,X,Greece,2711,Petroleum gas,1119.2528175,Europe,0.0,0.0,exports_2010_2021
2015,X,Hungary,2711,Petroleum gas,1276.2887085,Europe,0.0,0.0,exports_2010_2021
2015,X,Italy,2711,Petroleum gas,46128.421681499996,Europe,41.9,12.5,exports_2010_2021
2015,X,Jordan,2711,Petroleum gas,2742.6199275,Middle East,0.0,0.0,exports_2010_2021
2015,X,Republic of Korea,2711,Petroleum gas,834.188601,Other,0.0,0.0,exports_2010_2021
2015,X,Kuwait,2711,Petroleum gas,1280.2895655,Middle East,29.3,47.5,exports_2010_2021
2015,X,Australia,2711,Petroleum gas,2380.5378615,Oceania,-25.3,133.8,exports_2010_2021
2015,X,Austria,2711,Petroleum gas,6187.3974705,Europe,0.0,0.0,exports_2010_2021
2015,X,Bahrain,2711,Petroleum gas,2234.504778,Middle East,0.0,0.0,exports_2010_2021
2015,X,Belgium,2711,Petroleum gas,242309.742408,Europe,50.5,4.5,exports_2010_2021
2016,X,United Kingdom,2716,Electrical energy,55323689.1247714,Europe,55.4,-3.4,exports_2010_2021
2016,X,Poland,2709,Crude petroleum oils,1562.6539316,Europe,52.0,20.0,exports_2010_2021
2016,X,United Kingdom,2709,Crude petroleum oils,17502.329218400002,Europe,55.4,-3.4,exports_2010_2021
2016,X,Slovakia,2710,Crude petroleum oils,4657.950212,Europe,0.0,0.0,exports_2010_2021
2016,X,South Africa,2710,Crude petroleum oils,1516.6351470000002,Africa,-30.6,22.9,exports_2010_2021
2016,X,Spain,2710,Crude petroleum oils,619076.2420972,Europe,40.0,-4.0,exports_2010_2021
2016,X,Sweden,2710,Crude petroleum oils,81925.3070972,Europe,63.0,16.0,exports_2010_2021
2016,X,Switzerland,2710,Crude petroleum oils,1210.5072414,Europe,0.0,0.0,exports_2010_2021
2016,X,Trinidad and Tobago,2710,Crude petroleum oils,1232.5156752,Americas,0.0,0.0,exports_2010_2021
2016,X,United Arab Emirates,2710,Crude petroleum oils,119243.93394480001,Middle East,23.4,53.8,exports_2010_2021
2016,X,Ukraine,2710,Crude petroleum oils,75.0316684,Europe/Asia,0.0,0.0,exports_2010_2021
2016,X,Egypt,2710,Crude petroleum oils,136.0571482,Africa,0.0,0.0,exports_2010_2021
2016,X,United Kingdom,2710,Crude petroleum oils,363247643.11869,Europe,55.4,-3.4,exports_2010_2021
2016,X,United States,2710,Crude petroleum oils,83714099.7792958,Americas,39.5,-98.4,exports_2010_2021
2016,X,Hungary,2710,Crude petroleum oils,776.3253366,Europe,0.0,0.0,exports_2010_2021
2016,X,Iraq,2710,Crude petroleum oils,505.2115468,Middle East,33.2,43.7,exports_2010_2021
2016,X,Italy,2710,Crude petroleum oils,1908.7993898000002,Europe,41.9,12.5,exports_2010_2021
2016,X,Japan,2710,Crude petroleum oils,1140.4772022,Asia,36.2,138.3,exports_2010_2021
2016,X,Jordan,2710,Crude petroleum oils,730.3056482000001,Middle East,0.0,0.0,exports_2010_2021
2016,X,Republic of Korea,2710,Crude petroleum oils,1085.454762,Other,0.0,0.0,exports_2010_2021
2016,X,Kyrgyzstan,2710,Crude petroleum oils,358.14972980000005,Other,0.0,0.0,exports_2010_2021
2016,X,Lebanon,2710,Crude petroleum oils,150.062433,Other,0.0,0.0,exports_2010_2021
2016,X,Lithuania,2710,Crude petroleum oils,461.1928716,Europe,0.0,0.0,exports_2010_2021
2016,X,Luxembourg,2710,Crude petroleum oils,190979.97427540002,Europe,49.6,6.1,exports_2010_2021
2016,X,Malta,2710,Crude petroleum oils,9758.0863816,Europe,0.0,0.0,exports_2010_2021
2016,X,Oman,2710,Crude petroleum oils,408.1705408,Middle East,0.0,0.0,exports_2010_2021
2016,X,Netherlands,2710,Crude petroleum oils,46058845.4166022,Europe,52.1,5.3,exports_2010_2021
2016,X,New Caledonia,2710,Crude petroleum oils,6220.6050474,Oceania,0.0,0.0,exports_2010_2021
2016,X,New Zealand,2710,Crude petroleum oils,160.06659520000002,Oceania,0.0,0.0,exports_2010_2021
2016,X,Norway,2710,Crude petroleum oils,202.0842572,Europe,60.5,8.5,exports_2010_2021
2016,X,Poland,2710,Crude petroleum oils,2544.0650452,Europe,52.0,20.0,exports_2010_2021
2016,X,Portugal,2710,Crude petroleum oils,264684.8380652,Europe,0.0,0.0,exports_2010_2021
2016,X,Qatar,2710,Crude petroleum oils,849.3559918,Middle East,25.4,51.2,exports_2010_2021
2016,X,Romania,2710,Crude petroleum oils,3724.5598,Europe,0.0,0.0,exports_2010_2021
2016,X,Russian Federation,2710,Crude petroleum oils,510.2140798,Other,0.0,0.0,exports_2010_2021
2016,X,Serbia,2710,Crude petroleum oils,126.052986,Europe,0.0,0.0,exports_2010_2021
2016,X,India,2710,Crude petroleum oils,14260.9716276,Asia,20.6,78.9,exports_2010_2021
2016,X,Singapore,2710,Crude petroleum oils,775.32483,Asia,1.3,103.8,exports_2010_2021
2016,X,Brazil,2710,Crude petroleum oils,26498.096452,Americas,-14.2,-51.9,exports_2010_2021
2016,X,Canada,2710,Crude petroleum oils,10682.473138000001,Americas,56.1,-106.3,exports_2010_2021
2016,X,China,2710,Crude petroleum oils,398121.7155154,Asia,35.9,104.2,exports_2010_2021
2016,X,Czechia,2710,Crude petroleum oils,287542.4100412,Europe,0.0,0.0,exports_2010_2021
2016,X,Denmark,2710,Crude petroleum oils,29758.4618606,Europe,56.0,10.0,exports_2010_2021
2016,X,Equatorial Guinea,2710,Crude petroleum oils,5546.322346,Other,0.0,0.0,exports_2010_2021
2016,X,Finland,2710,Crude petroleum oils,1688.7069176,Europe,0.0,0.0,exports_2010_2021
2016,X,France,2710,Crude petroleum oils,19663294.1216402,Europe,46.2,2.2,exports_2010_2021
2016,X,Germany,2710,Crude petroleum oils,4327615.2146084,Europe,51.2,10.5,exports_2010_2021
2016,X,Greece,2710,Crude petroleum oils,109295.76848140001,Europe,0.0,0.0,exports_2010_2021
2016,X,Hong Kong,2710,Crude petroleum oils,1551.6501666000001,Asia,0.0,0.0,exports_2010_2021
2016,X,Australia,2710,Crude petroleum oils,98.0406088,Oceania,-25.3,133.8,exports_2010_2021
2016,X,Austria,2710,Crude petroleum oils,195715.95767560002,Europe,0.0,0.0,exports_2010_2021
2016,X,Bahrain,2710,Crude petroleum oils,381.159574,Middle East,0.0,0.0,exports_2010_2021
2016,X,Belgium,2710,Crude petroleum oils,2752164.4854568006,Europe,50.5,4.5,exports_2010_2021
2016,X,Pakistan,2711,Petroleum gas,2575.0780384000004,Other,0.0,0.0,exports_2010_2021
2016,X,Saudi Arabia,2711,Petroleum gas,14495.0702884,Middle East,23.9,45.1,exports_2010_2021
2016,X,Singapore,2711,Petroleum gas,612.256715,Asia,1.3,103.8,exports_2010_2021
2016,X,South Africa,2711,Petroleum gas,936.3919318,Africa,-30.6,22.9,exports_2010_2021
2016,X,Spain,2711,Petroleum gas,3453.4460102000003,Europe,40.0,-4.0,exports_2010_2021
2016,X,Sweden,2711,Petroleum gas,7917.315114000001,Europe,63.0,16.0,exports_2010_2021
2016,X,Switzerland,2711,Petroleum gas,871.3653294000001,Europe,0.0,0.0,exports_2010_2021
2016,X,United Arab Emirates,2711,Petroleum gas,463304.0110224,Middle East,23.4,53.8,exports_2010_2021
2016,X,Egypt,2711,Petroleum gas,702.2941748000001,Africa,0.0,0.0,exports_2010_2021
2016,X,United Kingdom,2711,Petroleum gas,11334645.450633401,Europe,55.4,-3.4,exports_2010_2021
2016,X,United States,2711,Petroleum gas,4132.7303408,Americas,39.5,-98.4,exports_2010_2021
2016,X,France,2711,Petroleum gas,81314.0508888,Europe,46.2,2.2,exports_2010_2021
2016,X,Germany,2711,Petroleum gas,5025.1045012,Europe,51.2,10.5,exports_2010_2021
2016,X,Greece,2711,Petroleum gas,3063.2827806,Europe,0.0,0.0,exports_2010_2021
2016,X,Hungary,2711,Petroleum gas,350.14658080000004,Europe,0.0,0.0,exports_2010_2021
2016,X,Italy,2711,Petroleum gas,22703.507516600002,Europe,41.9,12.5,exports_2010_2021
2016,X,Jordan,2711,Petroleum gas,3347.4013486000003,Middle East,0.0,0.0,exports_2010_2021
2016,X,Lithuania,2711,Petroleum gas,937.3924384,Europe,0.0,0.0,exports_2010_2021
2016,X,Malaysia,2711,Petroleum gas,17839.470117200002,Asia,4.2,108.0,exports_2010_2021
2016,X,Oman,2711,Petroleum gas,5281.2115958,Middle East,0.0,0.0,exports_2010_2021
2016,X,Netherlands,2711,Petroleum gas,821078.8319292,Europe,52.1,5.3,exports_2010_2021
2016,X,Norway,2711,Petroleum gas,864.3617832000001,Europe,60.5,8.5,exports_2010_2021
2016,X,Australia,2711,Petroleum gas,1000.4189314,Oceania,-25.3,133.8,exports_2010_2021
2016,X,Bahrain,2711,Petroleum gas,138470.985607,Middle East,0.0,0.0,exports_2010_2021
2016,X,Belgium,2711,Petroleum gas,351961.3858936,Europe,50.5,4.5,exports_2010_2021
2016,X,Finland,2711,Petroleum gas,3120.306234,Europe,0.0,0.0,exports_2010_2021
2017,X,United Kingdom,2710,Crude petroleum oils,241908945.82935503,Europe,55.4,-3.4,exports_2010_2021
2017,X,United States,2710,Crude petroleum oils,147221280.75859198,Americas,39.5,-98.4,exports_2010_2021
2017,X,Hong Kong,2710,Crude petroleum oils,300.607848,Asia,0.0,0.0,exports_2010_2021
2017,X,Hungary,2710,Crude petroleum oils,4208.51342,Europe,0.0,0.0,exports_2010_2021
2017,X,Israel,2710,Crude petroleum oils,77.155695,Middle East,0.0,0.0,exports_2010_2021
2017,X,Italy,2710,Crude petroleum oils,4671.450251,Europe,41.9,12.5,exports_2010_2021
2017,X,Japan,2710,Crude petroleum oils,122.247227,Asia,36.2,138.3,exports_2010_2021
2017,X,Republic of Korea,2710,Crude petroleum oils,226.458196,Other,0.0,0.0,exports_2010_2021
2017,X,Latvia,2710,Crude petroleum oils,3640.3641970000003,Europe,0.0,0.0,exports_2010_2021
2017,X,Luxembourg,2710,Crude petroleum oils,26732.077810000003,Europe,49.6,6.1,exports_2010_2021
2017,X,Malta,2710,Crude petroleum oils,15603.565591,Europe,0.0,0.0,exports_2010_2021
2017,X,Netherlands,2710,Crude petroleum oils,97649927.569113,Europe,52.1,5.3,exports_2010_2021
2017,X,New Zealand,2710,Crude petroleum oils,1400.8337780000002,Oceania,0.0,0.0,exports_2010_2021
2017,X,Norway,2710,Crude petroleum oils,88866877.93056801,Europe,60.5,8.5,exports_2010_2021
2017,X,Poland,2710,Crude petroleum oils,2408.8729110000004,Europe,52.0,20.0,exports_2010_2021
2017,X,Portugal,2710,Crude petroleum oils,371910.355067,Europe,0.0,0.0,exports_2010_2021
2017,X,Romania,2710,Crude petroleum oils,4985.084581,Europe,0.0,0.0,exports_2010_2021
2017,X,Singapore,2710,Crude petroleum oils,511.03351899999996,Asia,1.3,103.8,exports_2010_2021
2017,X,Slovakia,2710,Crude petroleum oils,6744.644221,Europe,0.0,0.0,exports_2010_2021
2017,X,Slovenia,2710,Crude petroleum oils,328.66454500000003,Europe,0.0,0.0,exports_2010_2021
2017,X,South Africa,2710,Crude petroleum oils,236.47863500000003,Africa,-30.6,22.9,exports_2010_2021
2017,X,Spain,2710,Crude petroleum oils,153178.872835,Europe,40.0,-4.0,exports_2010_2021
2017,X,Sweden,2710,Crude petroleum oils,17458.317184,Europe,63.0,16.0,exports_2010_2021
2017,X,Switzerland,2710,Crude petroleum oils,306.619934,Europe,0.0,0.0,exports_2010_2021
2017,X,Thailand,2710,Crude petroleum oils,10.020439000000001,Asia,0.0,0.0,exports_2010_2021
2017,X,United Arab Emirates,2710,Crude petroleum oils,446.904306,Middle East,23.4,53.8,exports_2010_2021
2017,X,Belgium,2710,Crude petroleum oils,8427.047279,Europe,50.5,4.5,exports_2010_2021
2017,X,Brazil,2710,Crude petroleum oils,11447.157212,Americas,-14.2,-51.9,exports_2010_2021
2017,X,Bulgaria,2710,Crude petroleum oils,925.872775,Europe,0.0,0.0,exports_2010_2021
2017,X,Canada,2710,Crude petroleum oils,41886981.117768005,Americas,56.1,-106.3,exports_2010_2021
2017,X,China,2710,Crude petroleum oils,343732.351947,Asia,35.9,104.2,exports_2010_2021
2017,X,Czechia,2710,Crude petroleum oils,66632.79444900001,Europe,0.0,0.0,exports_2010_2021
2017,X,Denmark,2710,Crude petroleum oils,1804.6502850000002,Europe,56.0,10.0,exports_2010_2021
2017,X,Estonia,2710,Crude petroleum oils,2273.5992020000003,Europe,0.0,0.0,exports_2010_2021
2017,X,Finland,2710,Crude petroleum oils,3164.401771,Europe,0.0,0.0,exports_2010_2021
2017,X,France,2710,Crude petroleum oils,39643267.20407,Europe,46.2,2.2,exports_2010_2021
2017,X,Germany,2710,Crude petroleum oils,635593.772352,Europe,51.2,10.5,exports_2010_2021
2017,X,Australia,2710,Crude petroleum oils,776.5711610000001,Oceania,-25.3,133.8,exports_2010_2021
2017,X,Austria,2710,Crude petroleum oils,101725.785705,Europe,0.0,0.0,exports_2010_2021
